architecture,target,tier,group,timescale_ms,neuron_idx,probe_type,r2_trained,r2_untrained,delta_r2,selectivity,p_value,r2_null_mean,r2_null_std,block_size,tau_e,pearson_trained,pearson_untrained
neural_ode,tc_m_h,2,tier2_individual_gates,100.0,3,ridge,0.12918195724487305,0.10510975122451782,0.02407220602035523,0.0031772607564926336,0.23809523809523808,0.12600469648838042,0.002962309622054352,87,29,0.3656008839607239,0.3316262364387512
neural_ode,tc_m_h,2,tier2_individual_gates,100.0,3,mlp_1,0.09654666483402252,0.0639495700597763,0.032597094774246216,0.0031772607564926336,0.23809523809523808,0.12600469648838042,0.002962309622054352,87,29,0.3232174813747406,0.26590496301651
neural_ode,tc_m_h,2,tier2_individual_gates,100.0,3,mlp_2,0.09330817312002182,0.07386847585439682,0.019439697265625,0.0031772607564926336,0.23809523809523808,0.12600469648838042,0.002962309622054352,87,29,0.3180822730064392,0.29165250062942505
neural_ode,tc_m_h,2,tier2_individual_gates,100.0,4,ridge,0.15729930400848388,0.13099243640899658,0.026306867599487305,0.015315051674842817,0.047619047619047616,0.14198425233364106,0.0027905385958402525,105,35,0.39696115255355835,0.362528920173645
neural_ode,tc_m_h,2,tier2_individual_gates,100.0,4,mlp_1,0.12663325667381287,0.09373436123132706,0.03289889544248581,0.015315051674842817,0.047619047619047616,0.14198425233364106,0.0027905385958402525,105,35,0.3579716086387634,0.31034350395202637
neural_ode,tc_m_h,2,tier2_individual_gates,100.0,4,mlp_2,0.12509940564632416,0.08950048685073853,0.03559891879558563,0.015315051674842817,0.047619047619047616,0.14198425233364106,0.0027905385958402525,105,35,0.3564983904361725,0.3131856322288513
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,0,ridge,0.021947586536407472,0.009822452068328857,0.012125134468078615,0.020770378708839417,0.047619047619047616,0.0011772078275680542,0.00045908290266729744,50,13,0.15502993762493134,0.11066628992557526
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,0,mlp_1,0.0023320079781115055,0.02693195268511772,-0.024599944707006216,0.020770378708839417,0.047619047619047616,0.0011772078275680542,0.00045908290266729744,50,13,0.06670498847961426,0.17408514022827148
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,0,mlp_2,0.0033727288246154785,0.04153771325945854,-0.03816498443484306,0.020770378708839417,0.047619047619047616,0.0011772078275680542,0.00045908290266729744,50,13,0.07046236097812653,0.2115376740694046
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,1,ridge,0.00711820125579834,0.008341050148010254,-0.001222848892211914,0.006193366646766663,0.047619047619047616,0.0009248346090316772,0.00035473445035889617,50,13,0.08931130915880203,0.09791675209999084
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,1,mlp_1,0.00016243457503151149,0.014029478654265404,-0.013867044079233892,0.006193366646766663,0.047619047619047616,0.0009248346090316772,0.00035473445035889617,50,13,0.03394852951169014,0.12559106945991516
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,1,mlp_2,0.0011042117839679122,0.022890055552124977,-0.021785843768157065,0.006193366646766663,0.047619047619047616,0.0009248346090316772,0.00035473445035889617,50,13,0.04042050242424011,0.15966388583183289
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,2,ridge,0.015715980529785158,0.010619044303894043,0.005096936225891115,0.013256280422210696,0.047619047619047616,0.002459700107574463,0.0006442222272935611,50,13,0.13022728264331818,0.10825204849243164
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,2,mlp_1,-0.0008230209350585938,0.01474620122462511,-0.015569222159683704,0.013256280422210696,0.047619047619047616,0.002459700107574463,0.0006442222272935611,50,13,0.02282699942588806,0.12613213062286377
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,2,mlp_2,0.000488841556943953,0.023439085111021996,-0.022950243554078043,0.013256280422210696,0.047619047619047616,0.002459700107574463,0.0006442222272935611,50,13,0.03793817013502121,0.15944743156433105
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,3,ridge,0.0055648207664489744,0.007913780212402344,-0.00234895944595337,0.004024970531463622,0.047619047619047616,0.0015398502349853516,0.0003868896900210008,50,13,0.0861230120062828,0.09341248124837875
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,3,mlp_1,-0.0014503002166748047,0.01071075163781643,-0.012161051854491234,0.004024970531463622,0.047619047619047616,0.0015398502349853516,0.0003868896900210008,50,13,0.014620549976825714,0.10946228355169296
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,3,mlp_2,-0.0005848407745361328,0.02316492795944214,-0.02374976873397827,0.004024970531463622,0.047619047619047616,0.0015398502349853516,0.0003868896900210008,50,13,0.0057431175373494625,0.15829353034496307
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,4,ridge,0.006144201755523682,0.006520593166351318,-0.000376391410827636,0.0033679187297821047,0.047619047619047616,0.0027762830257415773,0.0006003752088998991,50,14,0.08663356304168701,0.08718061447143555
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,4,mlp_1,-0.0010472536087036133,0.005800604820251465,-0.006847858428955078,0.0033679187297821047,0.047619047619047616,0.0027762830257415773,0.0006003752088998991,50,14,0.011692291125655174,0.08009073883295059
neural_ode,tc_m_T_zscore,3,tier3_shape_normalized,1.0,4,mlp_2,-0.0011260509490966797,0.00491101760417223,-0.0060370685532689095,0.0033679187297821047,0.047619047619047616,0.0027762830257415773,0.0006003752088998991,50,14,0.0037273268681019545,0.08219929039478302
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,0,ridge,0.007345139980316162,0.010482692718505859,-0.003137552738189697,0.0037236982583999634,0.047619047619047616,0.0036214417219161987,0.00046373142602718965,81,27,0.08970478177070618,0.10531655699014664
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,0,mlp_1,-0.0010801076423376799,0.011908364482223988,-0.012988472124561667,0.0037236982583999634,0.047619047619047616,0.0036214417219161987,0.00046373142602718965,81,27,0.010485806502401829,0.11188246309757233
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,0,mlp_2,-0.0002208709775004536,0.032485224306583405,-0.03270609528408386,0.0037236982583999634,0.047619047619047616,0.0036214417219161987,0.00046373142602718965,81,27,0.014957582578063011,0.19133570790290833
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,1,ridge,0.01510477066040039,0.01822401285171509,-0.003119242191314698,0.009498791694641113,0.047619047619047616,0.005605978965759277,0.0005650388291758931,87,29,0.13490179181098938,0.1375293731689453
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,1,mlp_1,0.00015063285536598414,0.027983034029603004,-0.02783240117423702,0.009498791694641113,0.047619047619047616,0.005605978965759277,0.0005650388291758931,87,29,0.023279614746570587,0.17302265763282776
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,1,mlp_2,0.00015020370483398438,0.04854381084442139,-0.0483936071395874,0.009498791694641113,0.047619047619047616,0.005605978965759277,0.0005650388291758931,87,29,0.023135855793952942,0.22717909514904022
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,2,ridge,0.011778116226196289,0.010175275802612304,0.001602840423583985,0.005949179530143738,0.047619047619047616,0.005828936696052551,0.0007621639882710806,84,28,0.11326384544372559,0.10249736160039902
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,2,mlp_1,0.0010980248916894197,0.014854717068374157,-0.013756692176684737,0.005949179530143738,0.047619047619047616,0.005828936696052551,0.0007621639882710806,84,28,0.0381154827773571,0.13169138133525848
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,2,mlp_2,0.0020094276405870914,0.03492845222353935,-0.03291902458295226,0.005949179530143738,0.047619047619047616,0.005828936696052551,0.0007621639882710806,84,28,0.05311950296163559,0.19629612565040588
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,3,ridge,0.02082984447479248,0.021621596813201905,-0.0007917523384094252,0.0162078458070755,0.047619047619047616,0.00462199866771698,0.0005894978663780376,78,26,0.15231475234031677,0.14881612360477448
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,3,mlp_1,0.000535643077455461,0.02444930002093315,-0.02391365694347769,0.0162078458070755,0.047619047619047616,0.00462199866771698,0.0005894978663780376,78,26,0.04094651713967323,0.1608070433139801
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,3,mlp_2,0.0049089789390563965,0.0428568497300148,-0.037947870790958405,0.0162078458070755,0.047619047619047616,0.00462199866771698,0.0005894978663780376,78,26,0.07835213840007782,0.21380731463432312
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,4,ridge,0.027827000617980956,0.02076737880706787,0.007059621810913085,0.01124803364276886,0.047619047619047616,0.016578966975212096,0.0011381776790915135,99,33,0.17974993586540222,0.14601708948612213
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,4,mlp_1,0.0007200241088867188,0.025223542004823685,-0.024503517895936966,0.01124803364276886,0.047619047619047616,0.016578966975212096,0.0011381776790915135,99,33,0.03944946080446243,0.16224104166030884
neural_ode,tc_h_T_zscore,3,tier3_shape_normalized,20.0,4,mlp_2,0.0008274436113424599,0.0339374765753746,-0.03311003296403214,0.01124803364276886,0.047619047619047616,0.016578966975212096,0.0011381776790915135,99,33,0.03875087946653366,0.18983301520347595
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,0,ridge,0.012640857696533203,0.011065483093261719,0.001575374603271484,0.011355466842651367,0.047619047619047616,0.0012853908538818363,0.0005836779040267261,66,22,0.11661320924758911,0.10987062752246857
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,0,mlp_1,0.00016289949417114258,0.018702710047364235,-0.018539810553193092,0.011355466842651367,0.047619047619047616,0.0012853908538818363,0.0005836779040267261,66,22,0.03593244031071663,0.14461477100849152
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,0,mlp_2,0.0003209114074707031,0.03378186374902725,-0.03346095234155655,0.011355466842651367,0.047619047619047616,0.0012853908538818363,0.0005836779040267261,66,22,0.037623099982738495,0.19387593865394592
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,1,ridge,0.011721205711364747,0.009957289695739746,0.0017639160156250003,0.009243778586387634,0.047619047619047616,0.002477427124977112,0.00046095744520193853,72,24,0.11893059313297272,0.10552451759576797
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,1,mlp_1,-0.0015143156051635742,0.01938866451382637,-0.020902980118989944,0.009243778586387634,0.047619047619047616,0.002477427124977112,0.00046095744520193853,72,24,0.014499152079224586,0.14511647820472717
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,1,mlp_2,-0.0010050296550616622,0.03391009569168091,-0.03491512534674257,0.009243778586387634,0.047619047619047616,0.002477427124977112,0.00046095744520193853,72,24,0.01572377048432827,0.19160239398479462
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,2,ridge,0.012975692749023438,0.008199310302734375,0.004776382446289062,0.010203409790992737,0.047619047619047616,0.0027722829580307004,0.0005962667075345473,69,23,0.11761730909347534,0.09310030937194824
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,2,mlp_1,0.0026712417602539062,0.010411297902464867,-0.00774005614221096,0.010203409790992737,0.047619047619047616,0.0027722829580307004,0.0005962667075345473,69,23,0.056579120457172394,0.10498823970556259
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,2,mlp_2,0.0032552003394812346,0.022556018084287643,-0.01930081774480641,0.010203409790992737,0.047619047619047616,0.0027722829580307004,0.0005962667075345473,69,23,0.06011831760406494,0.15770919620990753
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,3,ridge,0.00767134428024292,0.011334621906280517,-0.003663277626037597,0.006980772018432617,0.047619047619047616,0.0006905722618103027,0.00042366699638499736,66,22,0.09274588525295258,0.11122457683086395
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,3,mlp_1,0.00023118258104659617,0.01184226293116808,-0.011611080350121483,0.006980772018432617,0.047619047619047616,0.0006905722618103027,0.00042366699638499736,66,22,0.03726402670145035,0.10905200242996216
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,3,mlp_2,0.0007242917781695724,0.028149092569947243,-0.02742480079177767,0.006980772018432617,0.047619047619047616,0.0006905722618103027,0.00042366699638499736,66,22,0.041925735771656036,0.1752786934375763
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,4,ridge,0.015497612953186034,0.014959597587585449,0.0005380153656005856,0.009050493240356445,0.047619047619047616,0.00644711971282959,0.0008010331254673127,81,27,0.13330626487731934,0.1255478858947754
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,4,mlp_1,-0.0006469011423178017,0.017382001504302025,-0.018028902646619827,0.009050493240356445,0.047619047619047616,0.00644711971282959,0.0008010331254673127,81,27,0.03018781915307045,0.13552621006965637
neural_ode,tc_m_h_zscore,3,tier3_shape_normalized,100.0,4,mlp_2,-9.542703628540039e-05,0.021386433392763138,-0.021481860429048538,0.009050493240356445,0.047619047619047616,0.00644711971282959,0.0008010331254673127,81,27,0.03111191652715206,0.1505344808101654
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,0,ridge,0.02317507266998291,0.012940049171447754,0.010235023498535157,0.02335832953453064,0.047619047619047616,-0.00018325686454772952,0.0003655190663332203,51,17,0.1582106053829193,0.12340305745601654
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,0,mlp_1,-0.0042351009324193,-0.004001247696578503,-0.00023385323584079742,0.02335832953453064,0.047619047619047616,-0.00018325686454772952,0.0003655190663332203,51,17,0.057435959577560425,0.09620589017868042
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,0,mlp_2,0.0005159497377462685,0.009934008121490479,-0.00941805838374421,0.02335832953453064,0.047619047619047616,-0.00018325686454772952,0.0003655190663332203,51,17,0.07758717238903046,0.13105802237987518
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,1,ridge,0.010680723190307616,0.01623502969741821,-0.005554306507110595,0.010527224540710449,0.047619047619047616,0.00015349864959716795,0.0006084132291778598,51,17,0.10914448648691177,0.12965594232082367
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,1,mlp_1,-0.005521940998733044,-0.008948683738708496,0.0034267427399754524,0.010527224540710449,0.047619047619047616,0.00015349864959716795,0.0006084132291778598,51,17,0.025295723229646683,0.07834957540035248
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,1,mlp_2,-0.0013662338024005294,0.00831913948059082,-0.00968537328299135,0.010527224540710449,0.047619047619047616,0.00015349864959716795,0.0006084132291778598,51,17,0.042443566024303436,0.12314800918102264
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,2,ridge,0.021718180179595946,0.015300154685974121,0.006418025493621825,0.020973137617111205,0.047619047619047616,0.0007450425624847412,0.0006797186121783438,51,17,0.15212751924991608,0.12682993710041046
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,2,mlp_1,-0.008566046133637428,0.0007645726436749101,-0.009330618777312338,0.020973137617111205,0.047619047619047616,0.0007450425624847412,0.0006797186121783438,51,17,0.01804882287979126,0.09683181345462799
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,2,mlp_2,-0.001566123915836215,0.011348605155944824,-0.01291472907178104,0.020973137617111205,0.047619047619047616,0.0007450425624847412,0.0006797186121783438,51,17,0.02655295468866825,0.12304848432540894
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,3,ridge,0.004945445060729981,0.010187840461730957,-0.005242395401000977,0.004997748136520386,0.047619047619047616,-5.230307579040526e-05,0.0005510075286764968,51,17,0.07939966022968292,0.10498545318841934
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,3,mlp_1,-0.014268040657043457,-0.011958276852965355,-0.002309763804078102,0.004997748136520386,0.047619047619047616,-5.230307579040526e-05,0.0005510075286764968,51,17,0.016105610877275467,0.06944140046834946
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,3,mlp_2,-0.0026757479645311832,0.0021216750610619783,-0.004797423025593162,0.004997748136520386,0.047619047619047616,-5.230307579040526e-05,0.0005510075286764968,51,17,0.0201040618121624,0.09517529606819153
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,4,ridge,0.015740275382995605,0.01724663972854614,-0.0015063643455505357,0.013836367130279541,0.047619047619047616,0.0019039082527160644,0.0005246680827097642,54,18,0.13753736019134521,0.13560059666633606
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,4,mlp_1,-0.009261059574782848,-0.019703006371855736,0.010441946797072887,0.013836367130279541,0.047619047619047616,0.0019039082527160644,0.0005246680827097642,54,18,0.007456137798726559,0.052402086555957794
neural_ode,tc_m_T_rank,3,tier3_shape_normalized,1.0,4,mlp_2,-0.0029005766846239567,0.009979426860809326,-0.012880003545433283,0.013836367130279541,0.047619047619047616,0.0019039082527160644,0.0005246680827097642,54,18,0.012123195454478264,0.1196720153093338
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,0,ridge,0.005752789974212647,0.012280547618865966,-0.00652775764465332,0.0036715662479400637,0.047619047619047616,0.002081223726272583,0.000612800167936729,75,25,0.07924984395503998,0.114063560962677
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,0,mlp_1,-0.004505586810410023,-0.005062198732048273,0.0005566119216382504,0.0036715662479400637,0.047619047619047616,0.002081223726272583,0.000612800167936729,75,25,0.005866627208888531,0.07815240323543549
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,0,mlp_2,-0.0019409656524658203,0.006089293863624334,-0.008030259516090155,0.0036715662479400637,0.047619047619047616,0.002081223726272583,0.000612800167936729,75,25,0.0158061645925045,0.10460612922906876
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,1,ridge,0.014000940322875976,0.020181024074554445,-0.006180083751678469,0.010672435164451599,0.047619047619047616,0.0033285051584243776,0.0005797323203642442,75,25,0.12539619207382202,0.14328977465629578
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,1,mlp_1,-0.0009509801748208702,0.004106628708541393,-0.0050576088833622634,0.010672435164451599,0.047619047619047616,0.0033285051584243776,0.0005797323203642442,75,25,0.031841978430747986,0.10771079361438751
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,1,mlp_2,0.0008197784190997481,0.00808562058955431,-0.007265842170454562,0.010672435164451599,0.047619047619047616,0.0033285051584243776,0.0005797323203642442,75,25,0.05142056196928024,0.11842534691095352
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,2,ridge,0.010622680187225342,0.006614589691162109,0.004008090496063233,0.005198048353195191,0.047619047619047616,0.005424631834030151,0.0008834084459261149,75,25,0.10569921880960464,0.08596338331699371
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,2,mlp_1,-0.010600805282592773,0.0002738356706686318,-0.010874640953261405,0.005198048353195191,0.047619047619047616,0.005424631834030151,0.0008834084459261149,75,25,0.010409684851765633,0.06276647746562958
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,2,mlp_2,-0.000839745975099504,-0.0007030129199847579,-0.0001367330551147461,0.005198048353195191,0.047619047619047616,0.005424631834030151,0.0008834084459261149,75,25,0.02942616119980812,0.07055436819791794
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,3,ridge,0.01777435541152954,0.016747939586639404,0.001026415824890138,0.015820456743240358,0.047619047619047616,0.0019538986682891848,0.0005301060451122515,72,24,0.14372090995311737,0.13248461484909058
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,3,mlp_1,-0.0024478912819176912,-0.009739076718688011,0.00729118543677032,0.015820456743240358,0.047619047619047616,0.0019538986682891848,0.0005301060451122515,72,24,0.025802234187722206,0.056209951639175415
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,3,mlp_2,0.00039440393447875977,0.007081818766891956,-0.0066874148324131966,0.015820456743240358,0.047619047619047616,0.0019538986682891848,0.0005301060451122515,72,24,0.052163220942020416,0.10601939260959625
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,4,ridge,0.02910383939743042,0.019861376285552977,0.009242463111877444,0.021268617510795593,0.047619047619047616,0.007835221886634828,0.0009198476028804917,81,27,0.18547575175762177,0.14338994026184082
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,4,mlp_1,-0.002555763814598322,0.006192648317664862,-0.008748412132263184,0.021268617510795593,0.047619047619047616,0.007835221886634828,0.0009198476028804917,81,27,0.02625107206404209,0.12068214267492294
neural_ode,tc_h_T_rank,3,tier3_shape_normalized,20.0,4,mlp_2,-0.00283067231066525,0.008370637893676758,-0.011201310204342008,0.021268617510795593,0.047619047619047616,0.007835221886634828,0.0009198476028804917,81,27,0.02861090376973152,0.1321420669555664
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,0,ridge,0.016283178329467775,0.010731685161590575,0.005551493167877199,0.01623062312602997,0.047619047619047616,5.2555203437805184e-05,0.00047441034307127395,54,18,0.13201084733009338,0.11038907617330551
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,0,mlp_1,0.0009190201526507735,-0.00021755695343017578,0.0011365771060809493,0.01623062312602997,0.047619047619047616,5.2555203437805184e-05,0.00047441034307127395,54,18,0.05679307505488396,0.09063269197940826
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,0,mlp_2,-0.0011436581844463944,0.008722936734557152,-0.009866594919003546,0.01623062312602997,0.047619047619047616,5.2555203437805184e-05,0.00047441034307127395,54,18,0.05348438024520874,0.11747163534164429
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,1,ridge,0.009831869602203369,0.010596978664398193,-0.0007651090621948239,0.009354637265205383,0.047619047619047616,0.00047723233699798585,0.00042912612987527937,54,18,0.10715111345052719,0.10871167480945587
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,1,mlp_1,-0.011706233024597168,-0.01708599366247654,0.005379760637879372,0.009354637265205383,0.047619047619047616,0.00047723233699798585,0.00042912612987527937,54,18,0.01694421097636223,0.06401030719280243
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,1,mlp_2,-0.002600037958472967,0.000935542571824044,-0.003535580530297011,0.009354637265205383,0.047619047619047616,0.00047723233699798585,0.00042912612987527937,54,18,0.022418316453695297,0.09237497299909592
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,2,ridge,0.012928974628448487,0.006406676769256592,0.006522297859191895,0.012038506865501404,0.047619047619047616,0.0008904677629470824,0.0007262640438762106,51,17,0.11908631026744843,0.08707030117511749
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,2,mlp_1,-0.00796819943934679,-0.017162252217531204,0.009194052778184414,0.012038506865501404,0.047619047619047616,0.0008904677629470824,0.0007262640438762106,51,17,0.02074504643678665,0.03809599578380585
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,2,mlp_2,-0.0022425889037549496,-0.0029910325538367033,0.0007484436500817537,0.012038506865501404,0.047619047619047616,0.0008904677629470824,0.0007262640438762106,51,17,0.028454268351197243,0.06349220126867294
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,3,ridge,0.002555179595947266,0.006796491146087646,-0.0042413115501403805,0.002693133354187012,0.047619047619047616,-0.00013795375823974612,0.0004621733126689885,51,17,0.05890778452157974,0.08845796436071396
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,3,mlp_1,-0.006952071096748114,-0.013733136467635632,0.006781065370887518,0.002693133354187012,0.047619047619047616,-0.00013795375823974612,0.0004621733126689885,51,17,0.011558028869330883,0.035067636519670486
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,3,mlp_2,-0.002189421560615301,-0.010628342628479004,0.008438921067863703,0.002693133354187012,0.047619047619047616,-0.00013795375823974612,0.0004621733126689885,51,17,0.02224614843726158,0.04825780913233757
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,4,ridge,0.011339855194091798,0.011685347557067871,-0.00034549236297607387,0.00875458598136902,0.047619047619047616,0.002585269212722778,0.0004992093434190114,60,20,0.11536212265491486,0.11266596615314484
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,4,mlp_1,-0.00512385368347168,0.004881692118942738,-0.010005545802414417,0.00875458598136902,0.047619047619047616,0.002585269212722778,0.0004992093434190114,60,20,0.023404035717248917,0.10629372298717499
neural_ode,tc_m_h_rank,3,tier3_shape_normalized,100.0,4,mlp_2,-0.00489498395472765,0.008558702655136585,-0.013453686609864235,0.00875458598136902,0.047619047619047616,0.002585269212722778,0.0004992093434190114,60,20,0.019650209695100784,0.11202621459960938
neural_ode,gabaa_per_tc,1,existing_synaptic,5.0,0,ridge,0.4680615782737732,0.36059812307357786,0.10746345520019535,0.0016472584009170066,0.047619047619047616,0.4664143198728562,0.0002591278792168577,1500,500,0.6830059289932251,0.6027145385742188
neural_ode,gabaa_per_tc,1,existing_synaptic,5.0,0,mlp_1,-0.25510573387145996,-0.10756020247936249,-0.14754553139209747,0.0016472584009170066,0.047619047619047616,0.4664143198728562,0.0002591278792168577,1500,500,0.09599320590496063,0.14618846774101257
neural_ode,gabaa_per_tc,1,existing_synaptic,5.0,0,mlp_2,0.38553327322006226,0.14760826528072357,0.23792500793933868,0.0016472584009170066,0.047619047619047616,0.4664143198728562,0.0002591278792168577,1500,500,0.6225849986076355,0.39865854382514954
neural_ode,gabaa_per_tc,1,existing_synaptic,5.0,1,ridge,0.3916822075843811,0.3028364539146423,0.08884575366973879,0.003107751607894893,0.3333333333333333,0.3885744559764862,0.003989564819721904,57,19,0.6255080699920654,0.5517501831054688
neural_ode,gabaa_per_tc,1,existing_synaptic,5.0,1,mlp_1,-0.1900223195552826,-0.11349661648273468,-0.07652570307254791,0.003107751607894893,0.3333333333333333,0.3885744559764862,0.003989564819721904,57,19,0.10554540157318115,0.09802469611167908
neural_ode,gabaa_per_tc,1,existing_synaptic,5.0,1,mlp_2,0.31662943959236145,0.10928846895694733,0.20734097063541412,0.003107751607894893,0.3333333333333333,0.3885744559764862,0.003989564819721904,57,19,0.5661419630050659,0.3431307375431061
neural_ode,gabaa_per_tc,1,existing_synaptic,5.0,2,ridge,0.31801700592041016,0.24629201889038085,0.0717249870300293,-0.02759891390800473,1.0,0.3456159198284149,0.003491102906625079,51,17,0.5784258246421814,0.5131942629814148
neural_ode,gabaa_per_tc,1,existing_synaptic,5.0,2,mlp_1,-0.19800055027008057,-0.11626648902893066,-0.0817340612411499,-0.02759891390800473,1.0,0.3456159198284149,0.003491102906625079,51,17,0.08395039290189743,0.08091235160827637
neural_ode,gabaa_per_tc,1,existing_synaptic,5.0,2,mlp_2,0.2436501532793045,0.09269098937511444,0.15095916390419006,-0.02759891390800473,1.0,0.3456159198284149,0.003491102906625079,51,17,0.5163469910621643,0.338763952255249
neural_ode,gabaa_per_tc,1,existing_synaptic,5.0,3,ridge,0.380265474319458,0.29301475286483764,0.08725072145462037,-0.005927296876907351,0.9047619047619048,0.38619277119636536,0.0034520426841723913,51,17,0.6122146844863892,0.5393568277359009
neural_ode,gabaa_per_tc,1,existing_synaptic,5.0,3,mlp_1,-0.19497910141944885,-0.10925903171300888,-0.08572006970643997,-0.005927296876907351,0.9047619047619048,0.38619277119636536,0.0034520426841723913,51,17,0.08951364457607269,0.10204195976257324
neural_ode,gabaa_per_tc,1,existing_synaptic,5.0,3,mlp_2,0.304749071598053,0.12108995020389557,0.1836591213941574,-0.005927296876907351,0.9047619047619048,0.38619277119636536,0.0034520426841723913,51,17,0.5516169667243958,0.3548310399055481
